Enrichment,GH,Active_Rate,Hits,Actives,filename,fbase,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,receptor,hyd,don,acc,ani,cat,aro,donhyd,catdon,hydaro,aniacc,donacc,features,s_score,hyd_prop,don_prop,acc_prop,ani_prop,cat_prop,aro_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality
NaN,NaN,NaN,0,0,4844.ph4,4844,5.9693727,1.4443913,3.8733642,34.873909,30.287039,32.377075,D2,2,1,1,0,0,0,0,0,0,0,0,4,-0.81666666,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3985.ph4,3985,5.9851098,2.1980555,3.9984529,35.103142,29.704679,32.436161,D2,2,1,1,0,0,0,0,0,0,0,0,4,-1.6654119,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,871.ph4,871,5.9948587,2.0471241,3.6163375,34.945778,29.86581,32.22604,D2,1,0,0,0,0,0,0,0,0,0,3,4,-0.63076925,0.25,0,0,0,0,0,0,0,0,0,0.75,Not Quality
NaN,NaN,NaN,0,0,337.ph4,337,6.0013218,2.3783913,4.142962,31.498577,25.871527,29.356756,D2,1,0,1,0,0,0,0,0,0,2,0,4,-1.5761697,0.25,0,0.25,0,0,0,0,0,0,0.5,0,Not Quality
NaN,NaN,NaN,0,0,117.ph4,117,6.0272355,2.4155583,4.2690973,36.27499,31.624243,33.797729,D2,2,0,1,0,0,0,0,0,0,0,1,4,-0.34999999,0.5,0,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,4328.ph4,4328,6.0343447,1.2433587,3.4778748,35.728867,30.146095,32.315735,D2,2,0,1,0,0,0,0,0,0,0,1,4,-0.55555558,0.5,0,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2262.ph4,2262,6.0360847,2.1019397,4.2319641,34.354813,29.904272,31.73048,D2,2,0,1,0,0,0,0,0,0,0,1,4,-0.11111111,0.5,0,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,361.ph4,361,6.0380793,2.1763918,3.9335957,35.705956,30.118391,33.490376,D2,2,0,0,0,0,0,0,2,0,0,0,4,-2.5904768,0.5,0,0,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2141.ph4,2141,6.0581231,2.1763918,4.0859632,35.705956,29.928997,33.443027,D2,2,0,0,0,0,0,0,2,0,0,0,4,-1.6997203,0.5,0,0,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3504.ph4,3504,6.0776744,2.3751307,3.9455419,34.076073,29.012413,31.0247,D2,1,0,2,0,0,0,0,0,0,0,1,4,-2.2606199,0.25,0,0.5,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,4752.ph4,4752,6.0890498,2.5258272,3.8610787,38.368565,35.771591,36.771404,D2,1,1,2,0,0,0,0,0,0,0,0,4,-0.47142857,0.25,0.25,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2828.ph4,2828,6.0935407,1.4692098,3.4274554,35.848457,30.132214,32.700932,D2,2,0,0,0,0,0,0,2,0,0,0,4,-1.6312438,0.5,0,0,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,546.ph4,546,6.1163087,1.8321553,3.6295092,39.402405,35.270508,37.005798,D2,3,0,0,0,0,0,0,0,0,0,1,4,-0.32727271,0.75,0,0,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,1424.ph4,1424,6.1563487,1.5860796,3.6984878,34.668175,32.81657,33.679516,D2,2,1,1,0,0,0,0,0,0,0,0,4,-0.82222223,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4041.ph4,4041,6.1591883,2.2201142,4.6174383,35.283813,29.62479,32.600956,D2,0,1,1,0,0,0,0,0,0,2,0,4,-2.7507551,0,0.25,0.25,0,0,0,0,0,0,0.5,0,Not Quality
NaN,NaN,NaN,0,0,2588.ph4,2588,6.1972003,0.79665679,3.9623988,35.848457,30.058006,31.981682,D2,2,0,0,0,0,0,0,0,0,0,2,4,-0.59090906,0.5,0,0,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,4512.ph4,4512,6.1997442,2.4268706,3.9404693,30.146095,26.874779,28.104605,D2,0,1,2,0,0,0,0,0,0,0,1,4,-2.5746548,0,0.25,0.5,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,3824.ph4,3824,6.2013512,1.6185837,4.0224977,35.171299,29.181599,32.417763,D2,0,1,0,0,0,0,0,2,0,0,1,4,-2.2580881,0,0.25,0,0,0,0,0,0.5,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2855.ph4,2855,6.2240129,2.1765313,4.0802059,35.579197,30.301758,33.093079,D2,3,0,1,0,0,0,0,0,0,0,0,4,-0.20588236,0.75,0,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3725.ph4,3725,6.2267141,2.1832399,4.4374294,34.785099,30.058006,32.677689,D2,1,0,1,0,0,0,0,2,0,0,0,4,-1.9349841,0.25,0,0.25,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1826.ph4,1826,6.2323084,1.2821237,3.8932242,34.118687,28.751278,31.165264,D2,0,0,3,0,0,0,0,0,0,0,1,4,-3.2520654,0,0,0.75,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,131.ph4,131,6.243433,2.1951177,4.0684824,39.541458,36.891449,37.98275,D2,1,1,1,0,0,0,0,0,0,0,1,4,-0.5714286,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,3555.ph4,3555,6.2604365,1.1767391,3.8488677,35.047668,29.605532,33.411522,D2,1,0,0,0,0,0,0,2,0,0,1,4,-2.3981736,0.25,0,0,0,0,0,0,0.5,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2742.ph4,2742,6.2622495,2.2737699,4.2238483,35.601578,30.83761,33.18428,D2,0,0,2,0,0,0,0,2,0,0,0,4,-1.0086248,0,0,0.5,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1835.ph4,1835,6.2863646,0.98284179,4.0201316,38.049675,34.954342,36.397449,D2,2,1,1,0,0,0,0,0,0,0,0,4,-0.94999999,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3683.ph4,3683,6.31144,2.4201922,3.9126868,40.482044,35.270508,38.300671,D2,1,1,2,0,0,0,0,0,0,0,0,4,-4.2970772,0.25,0.25,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1808.ph4,1808,6.3195677,2.6173868,4.3182225,34.637981,29.289524,31.683979,D2,1,0,1,0,0,0,0,1,0,0,1,4,-0.41768014,0.25,0,0.25,0,0,0,0,0.25,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,1188.ph4,1188,6.3282113,1.4449173,3.7723649,35.771591,30.346937,32.579563,D2,1,1,1,0,0,0,0,0,0,0,1,4,-0.68461537,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,1075.ph4,1075,6.3404579,2.4232807,3.7890401,36.076012,33.083519,34.349289,D2,1,0,0,0,0,0,0,0,0,2,1,4,-1.6035839,0.25,0,0,0,0,0,0,0,0,0.5,0.25,Not Quality
NaN,NaN,NaN,0,0,4886.ph4,4886,6.3414655,1.4559488,4.3996892,39.085815,36.897968,38.101391,D2,1,1,1,0,0,0,0,1,0,0,0,4,-0.64803612,0.25,0.25,0.25,0,0,0,0,0.25,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3032.ph4,3032,6.3611927,1.4343783,3.4509513,37.234379,31.875,34.845688,D2,0,0,2,0,0,0,0,0,0,0,2,4,-0.22105263,0,0,0.5,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,2869.ph4,2869,6.3688254,2.3187423,5.0472898,38.358154,33.735352,36.170143,D2,3,0,0,0,0,0,0,0,1,0,0,4,-1.8845725,0.75,0,0,0,0,0,0,0,0.25,0,0,Not Quality
NaN,NaN,NaN,0,0,3066.ph4,3066,6.3806338,1.7767102,4.4006023,35.07877,29.130566,31.642097,D2,2,0,2,0,0,0,0,0,0,0,0,4,-0.35714287,0.5,0,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3787.ph4,3787,6.4102044,2.4625835,4.0220919,35.566143,30.2124,33.720081,D2,2,1,1,0,0,0,0,0,0,0,0,4,-0.43333334,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3124.ph4,3124,6.4113441,2.4567263,4.0991902,38.71093,34.125782,36.067066,D2,1,1,1,0,0,0,0,0,0,0,1,4,-0.69999999,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,1973.ph4,1973,6.4411974,1.9748932,4.1688132,39.638786,34.144722,36.188919,D2,2,1,1,0,0,0,0,0,0,0,0,4,-1.2428571,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2997.ph4,2997,6.4487238,1.1151515,4.1506252,39.959953,34.407902,37.056408,D2,0,1,1,0,0,0,0,0,0,0,2,4,-1.01,0,0.25,0.25,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,1966.ph4,1966,6.4507585,2.4286764,4.3423953,39.827621,33.922474,36.893696,D2,0,0,0,0,0,0,0,1,0,3,0,4,-1.931479,0,0,0,0,0,0,0,0.25,0,0.75,0,Not Quality
NaN,NaN,NaN,0,0,2356.ph4,2356,6.4606771,2.2308073,4.0795355,40.792835,34.908283,36.787468,D2,1,1,2,0,0,0,0,0,0,0,0,4,-0.6111111,0.25,0.25,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4293.ph4,4293,6.4678202,2.2356036,4.575819,38.758163,32.320801,35.681335,D2,0,1,1,0,0,0,0,0,0,0,2,4,-0.60000002,0,0.25,0.25,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,4501.ph4,4501,6.514575,1.1839409,4.5923057,38.805149,32.67701,34.998199,D2,3,0,1,0,0,0,0,0,0,0,0,4,-0.26666668,0.75,0,0.25,0,0,0,0,0,0,0,0,Not Quality
3.1224241,0.027535815,0.36363637,11,4,4918.ph4,4918,6.5406184,0.17484541,3.4715002,35.613655,29.721869,31.56706,D2,4,0,0,0,0,0,0,0,0,0,0,4,-0.14615385,1,0,0,0,0,0,0,0,0,0,0,Quality
NaN,NaN,NaN,0,0,3923.ph4,3923,6.5570192,1.5311202,4.3568335,40.490017,34.040497,36.152721,D2,3,0,1,0,0,0,0,0,0,0,0,4,-0.12857144,0.75,0,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2719.ph4,2719,6.5820394,1.1817501,4.4223738,35.780853,32.80434,34.59436,D2,1,0,1,0,0,0,0,0,1,0,1,4,-0.51999998,0.25,0,0.25,0,0,0,0,0,0.25,0,0.25,Not Quality
NaN,NaN,NaN,0,0,3936.ph4,3936,6.5857186,2.1605113,4.606029,35.6861,29.185762,32.585884,D2,1,0,1,0,0,0,0,2,0,0,0,4,-1.9397868,0.25,0,0.25,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3660.ph4,3660,6.5863152,1.4182038,4.0112333,38.768597,33.686745,36.298435,D2,1,1,1,0,0,0,0,0,0,0,1,4,-0.36363637,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,1901.ph4,1901,6.6197858,2.176919,4.1232209,37.400471,31.971106,34.371117,D2,2,0,0,0,0,0,0,2,0,0,0,4,-2.2685182,0.5,0,0,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1913.ph4,1913,6.6219182,1.4458482,4.0410428,32.463535,26.008486,29.996157,D2,2,1,1,0,0,0,0,0,0,0,0,4,-0.49166667,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3969.ph4,3969,6.6467299,1.5427446,3.9072707,36.688923,31.034122,34.527557,D2,0,2,2,0,0,0,0,0,0,0,0,4,-0.9066667,0,0.5,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1806.ph4,1806,6.6557407,1.5302578,3.7425053,34.945778,29.646276,31.816202,D2,4,0,0,0,0,0,0,0,0,0,0,4,-0.12307692,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1951.ph4,1951,6.6580062,2.2213848,4.1301293,35.859318,29.971573,33.584728,D2,2,1,1,0,0,0,0,0,0,0,0,4,-1.4,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4701.ph4,4701,6.6783047,2.2356036,4.2058868,38.758163,32.369217,35.671848,D2,2,1,1,0,0,0,0,0,0,0,0,4,-0.1,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1736.ph4,1736,6.7087474,2.5247457,4.5584974,36.29245,30.118391,33.53949,D2,3,0,0,0,0,0,0,0,0,0,1,4,-0.38181818,0.75,0,0,0,0,0,0,0,0,0,0.25,Not Quality
0,0,0,1,0,851.ph4,851,6.7210536,0.87339139,4.3413095,38.024166,32.43766,34.964985,D2,1,0,0,0,0,0,0,3,0,0,0,4,-2.9552529,0.25,0,0,0,0,0,0,0.75,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1406.ph4,1406,6.7293406,2.4687741,4.0018325,32.052063,28.358093,30.306898,D2,2,1,0,0,0,0,0,1,0,0,0,4,-1.6214429,0.5,0.25,0,0,0,0,0,0.25,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1741.ph4,1741,6.733357,2.2276237,3.851706,33.266819,28.136944,30.53562,D2,1,0,1,0,0,0,0,2,0,0,0,4,-2.6834333,0.25,0,0.25,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3394.ph4,3394,6.7406101,0.7438758,4.1778378,31.944799,25.871527,30.016939,D2,2,0,0,0,0,0,0,0,0,1,1,4,-0.2764706,0.5,0,0,0,0,0,0,0,0,0.25,0.25,Not Quality
NaN,NaN,NaN,0,0,3973.ph4,3973,6.7600389,2.4745345,4.5430803,37.969467,33.991474,36.539684,D2,1,1,2,0,0,0,0,0,0,0,0,4,-0.37,0.25,0.25,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1134.ph4,1134,6.7742162,1.7291535,3.9975317,36.27499,30.058865,33.285686,D2,1,0,1,0,0,0,0,2,0,0,0,4,-3.4683199,0.25,0,0.25,0,0,0,0,0.5,0,0,0,Not Quality
0,0,0,19,0,4659.ph4,4659,6.7800403,0.60734916,3.8183029,35.579197,29.646276,32.120174,D2,4,0,0,0,0,0,0,0,0,0,0,4,-0.65789473,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3942.ph4,3942,6.8201957,2.23844,4.803987,36.291985,29.605532,33.122204,D2,0,1,1,0,0,0,0,0,0,0,2,4,-1.2714286,0,0.25,0.25,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,2774.ph4,2774,6.8363042,1.532168,4.127522,33.290112,29.252062,31.866501,D2,3,0,0,0,0,0,0,0,0,0,1,4,-1.1083333,0.75,0,0,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2179.ph4,2179,6.8477216,1.5306394,3.9417131,35.954151,29.944866,32.390911,D2,4,0,0,0,0,0,0,0,0,0,0,4,-0.65833336,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1276.ph4,1276,6.8486829,1.6272436,4.4932475,38.055576,33.816006,35.720993,D2,1,1,1,0,0,0,0,0,0,0,1,4,-0.60714287,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2199.ph4,2199,6.8531346,2.0259452,3.9828949,38.055576,35.049904,36.333096,D2,1,1,2,0,0,0,0,0,0,0,0,4,-0.48124999,0.25,0.25,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,903.ph4,903,6.8609138,1.2331601,4.0891604,34.826382,32.704025,33.549606,D2,0,0,1,0,0,0,0,0,0,2,1,4,-0.77499998,0,0,0.25,0,0,0,0,0,0,0.5,0.25,Not Quality
NaN,NaN,NaN,0,0,4898.ph4,4898,6.8650331,1.2774292,4.0897059,39.541458,33.15155,35.747692,D2,2,0,2,0,0,0,0,0,0,0,0,4,-0.18333334,0.5,0,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,451.ph4,451,6.8665252,1.2080339,4.1504064,38.336319,32.580673,35.010792,D2,3,0,0,0,0,0,0,0,0,0,1,4,-0.27500001,0.75,0,0,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,4424.ph4,4424,6.8665981,0.83562911,3.8396604,36.033497,30.210861,32.524055,D2,1,2,0,0,0,0,0,1,0,0,0,4,-2.01,0.25,0.5,0,0,0,0,0,0.25,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3732.ph4,3732,6.8729305,1.530983,4.5844207,34.786709,29.775312,32.041718,D2,3,0,1,0,0,0,0,0,0,0,0,4,-0.25555557,0.75,0,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3007.ph4,3007,6.8830013,2.9175453,4.7257853,37.650841,30.785751,34.644466,D2,3,1,0,0,0,0,0,0,0,0,0,4,-0.49411765,0.75,0.25,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1617.ph4,1617,6.886797,2.2364049,3.8850024,36.27499,32.907009,34.410366,D2,1,1,2,0,0,0,0,0,0,0,0,4,-0.72000003,0.25,0.25,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,892.ph4,892,6.8925257,1.5055906,4.8669147,37.757584,31.034122,34.050453,D2,2,1,1,0,0,0,0,0,0,0,0,4,-1.0142857,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4189.ph4,4189,6.900722,2.2314053,4.227973,33.53846,27.096954,29.877655,D2,2,0,0,0,0,0,0,0,0,2,0,4,-1.8574301,0.5,0,0,0,0,0,0,0,0,0.5,0,Not Quality
NaN,NaN,NaN,0,0,3582.ph4,3582,6.9222107,2.0669122,4.0963726,39.080784,33.204929,35.403416,D2,1,1,0,0,0,0,0,2,0,0,0,4,-3.0043225,0.25,0.25,0,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,149.ph4,149,6.9286399,2.2795224,4.5558658,33.931194,28.751278,31.716768,D2,0,0,1,0,0,0,0,2,0,0,1,4,-2.0779598,0,0,0.25,0,0,0,0,0.5,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,693.ph4,693,6.9321084,1.2878488,4.15201,35.404652,29.34314,31.172146,D2,2,0,1,0,0,0,0,0,1,0,0,4,-0.16923077,0.5,0,0.25,0,0,0,0,0,0.25,0,0,Not Quality
NaN,NaN,NaN,0,0,857.ph4,857,6.9703131,1.533192,4.6992116,36.354984,29.86581,34.186611,D2,1,0,1,0,0,0,0,0,0,0,2,4,-1.6260964,0.25,0,0.25,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,1655.ph4,1655,6.9943395,1.2568727,4.316761,35.728867,32.830074,34.290756,D2,1,1,2,0,0,0,0,0,0,0,0,4,-0.67000002,0.25,0.25,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,3062.ph4,3062,7.0057988,1.096125,4.6878743,32.037643,26.75326,29.232233,D2,2,0,0,0,0,0,0,0,0,2,0,4,-0.15000001,0.5,0,0,0,0,0,0,0,0,0.5,0,Not Quality
NaN,NaN,NaN,0,0,31.ph4,31,7.0074053,1.4699636,4.5915656,35.728867,32.708263,34.01915,D2,0,1,2,0,0,0,0,0,0,0,1,4,-1.5893084,0,0.25,0.5,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2807.ph4,2807,7.0361085,1.0150808,3.7468641,35.725227,29.982405,33.64109,D2,2,1,1,0,0,0,0,0,0,0,0,4,-0.58333331,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2689.ph4,2689,7.0442238,2.176919,4.7119555,34.103432,28.889616,31.65201,D2,0,0,0,0,0,0,0,2,0,0,2,4,-2.1850526,0,0,0,0,0,0,0,0.5,0,0,0.5,Not Quality
0.39937985,0.007049495,0.046511628,43,2,713.ph4,713,7.049994,2.2062743,3.9618344,34.076073,27.336866,30.273129,D2,1,1,2,0,0,0,0,0,0,0,0,4,-1.8181167,0.25,0.25,0.5,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4468.ph4,4468,7.0752215,1.2966858,4.2629681,34.407902,29.292948,31.586428,D2,1,0,0,0,0,0,0,0,0,0,3,4,-0.18888889,0.25,0,0,0,0,0,0,0,0,0,0.75,Not Quality
NaN,NaN,NaN,0,0,447.ph4,447,7.076829,0.63439655,4.4675264,34.780136,31.498577,32.811321,D2,2,0,1,0,0,0,0,0,0,1,0,4,-0.34666666,0.5,0,0.25,0,0,0,0,0,0,0.25,0,Not Quality
NaN,NaN,NaN,0,0,3101.ph4,3101,7.0958729,1.096845,4.4309707,35.476105,29.971573,32.603825,D2,2,0,1,0,0,0,0,0,0,0,1,4,-0.1125,0.5,0,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2171.ph4,2171,7.1015711,1.0032427,4.5642262,39.831028,34.298225,36.508472,D2,1,2,0,0,0,0,0,0,0,0,1,4,-1.95,0.25,0.5,0,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,3485.ph4,3485,7.1132236,1.3192532,5.2949028,35.051224,30.987551,33.520363,D2,2,0,0,0,0,0,0,0,0,2,0,4,-0.16666667,0.5,0,0,0,0,0,0,0,0,0.5,0,Not Quality
NaN,NaN,NaN,0,0,4761.ph4,4761,7.1211915,2.5365851,4.6275721,37.146587,31.438417,34.290123,D2,2,0,1,0,0,0,0,0,0,0,1,4,-0.51999998,0.5,0,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,3557.ph4,3557,7.1450691,1.303815,4.3938389,34.370056,28.407728,31.191999,D2,0,0,2,0,0,0,0,2,0,0,0,4,-2.2503562,0,0,0.5,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1726.ph4,1726,7.1464195,1.4165801,4.7609587,35.841042,29.332611,32.670586,D2,3,0,0,0,0,0,0,0,0,0,1,4,-0.22,0.75,0,0,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,4959.ph4,4959,7.1469488,1.4165801,4.0447664,32.612312,29.012413,30.242357,D2,2,0,0,0,0,0,0,0,0,0,2,4,-0.2,0.5,0,0,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,3704.ph4,3704,7.1583471,1.4108583,4.4281602,36.808178,30.666731,33.598644,D2,1,1,1,0,0,0,0,0,0,0,1,4,-1.1,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2910.ph4,2910,7.1764755,2.7450795,4.440383,37.234379,30.118391,33.572342,D2,1,0,2,0,0,0,0,0,0,0,1,4,-0.26842105,0.25,0,0.5,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2016.ph4,2016,7.1957941,1.7509911,4.7191763,40.091602,34.800461,36.681553,D2,2,1,0,0,0,0,0,0,0,0,1,4,-0.54615384,0.5,0.25,0,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,3213.ph4,3213,7.2076797,2.7904053,5.4168887,40.490017,33.922474,37.772293,D2,2,0,1,0,0,0,0,1,0,0,0,4,-1.2855541,0.5,0,0.25,0,0,0,0,0.25,0,0,0,Not Quality
NaN,NaN,NaN,0,0,704.ph4,704,7.2115283,1.4540719,4.9122462,36.133404,29.367954,32.757507,D2,3,1,0,0,0,0,0,0,0,0,0,4,-0.27142859,0.75,0.25,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1673.ph4,1673,7.2211642,2.1863859,4.2707143,33.059875,26.407656,28.716961,D2,1,0,1,0,0,0,0,2,0,0,0,4,-0.57272726,0.25,0,0.25,0,0,0,0,0.5,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2795.ph4,2795,7.2214007,2.1749265,4.377584,35.210915,30.003922,32.109947,D2,3,0,0,0,0,0,0,0,0,0,1,4,-0.23,0.75,0,0,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2659.ph4,2659,7.2424512,2.2045631,4.6975265,36.076012,29.968899,33.052139,D2,1,1,1,0,0,0,0,0,0,0,1,4,-1.0285715,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2007.ph4,2007,7.2438364,1.4354216,4.3091536,37.02792,30.271778,33.078773,D2,1,0,1,0,0,0,0,0,0,0,2,4,-0.68888891,0.25,0,0.25,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,2184.ph4,2184,7.2499838,1.6201253,4.0127821,35.210915,29.297132,31.532431,D2,1,1,1,0,0,0,0,1,0,0,0,4,-5.0726018,0.25,0.25,0.25,0,0,0,0,0.25,0,0,0,Not Quality
NaN,NaN,NaN,0,0,1977.ph4,1977,7.2511444,1.446708,4.6818957,36.076012,29.971573,33.981297,D2,2,0,0,0,0,0,0,0,0,0,2,4,-0.48571429,0.5,0,0,0,0,0,0,0,0,0,0.5,Not Quality
NaN,NaN,NaN,0,0,369.ph4,369,7.2709804,2.1585648,5.0694528,39.575169,33.129776,36.195381,D2,1,1,0,0,0,0,0,1,0,0,1,4,-2.8825722,0.25,0.25,0,0,0,0,0,0.25,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,1801.ph4,1801,7.2798319,2.7208171,4.3461618,36.97065,30.590181,34.293503,D2,4,0,0,0,0,0,0,0,0,0,0,4,-0.22727273,1,0,0,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,4941.ph4,4941,7.3004131,2.203038,4.3313646,38.336319,35.168125,36.481232,D2,2,1,1,0,0,0,0,0,0,0,0,4,-1.22,0.5,0.25,0.25,0,0,0,0,0,0,0,0,Not Quality
NaN,NaN,NaN,0,0,2068.ph4,2068,7.3108273,2.2734365,4.2895288,38.761189,32.568344,35.541538,D2,1,1,1,0,0,0,0,0,0,0,1,4,-0.1,0.25,0.25,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,4911.ph4,4911,7.3136988,1.4682047,4.4342971,38.940594,33.33168,36.065823,D2,2,0,1,0,0,0,0,0,0,0,1,4,-0.39090911,0.5,0,0.25,0,0,0,0,0,0,0,0.25,Not Quality
NaN,NaN,NaN,0,0,2878.ph4,2878,7.3693151,2.5258272,4.8137598,38.368565,32.190121,35.438885,D2,3,1,0,0,0,0,0,0,0,0,0,4,-1.53,0.75,0.25,0,0,0,0,0,0,0,0,0,Not Quality
