Receptor,Score Type,s_score,Hits,max_feat,min_feat,avg_feat,max_centr,min_centr,avg_centr,hyd,don,acc,donhyd,catdon,hydaro,aniacc,donacc,features,all_same,hyd_prop,don_prop,acc_prop,donhyd_prop,catdon_prop,hydaro_prop,aniacc_prop,donacc_prop,quality,EF
D2,rand,-3.0223091,0,8.4499617,0.77507031,4.3926826,34.954342,27.973402,30.654707,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,-999
D2,rand,-0.73000002,2,16.191107,2.1959939,8.9466372,39.638786,25.199242,32.909317,2,1,1,0,0,0,0,0,4,0,0.5,0.25,0.25,0,0,0,0,0,0,0
D2,rand,-1.1753603,0,4.2478762,1.5155095,3.037981,37.830078,34.637981,35.861366,0,2,1,0,1,0,0,1,5,0,0,0.4,0.2,0,0.2,0,0,0.2,0,-999
D2,rand,-1.0777777,0,3.7189183,2.1784632,2.9218318,32.63121,29.532051,31.384914,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.40000001,0,19.828024,1.5312272,9.0832653,44.489338,29.208977,35.966576,3,0,1,0,0,0,1,0,5,0,0.6,0,0.2,0,0,0,0.2,0,0,-999
D2,rand,-2.2246964,26,11.586031,2.5193925,6.2569041,38.929535,28.083513,33.713192,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,1.61
D2,rand,-0.24117647,0,5.2503819,2.2430618,4.05264,34.883919,31.944799,33.564529,2,0,0,0,0,0,0,1,3,0,0.666666667,0,0,0,0,0,0,0.333333333,0,-999
D2,rand,-2.2470715,30,7.461638,1.1524882,4.6338334,36.688923,30.2124,33.021259,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0.27698925
D2,rand,-0.28695652,0,7.3764157,2.5362542,4.572649,34.496799,28.072304,31.109858,3,0,0,0,0,0,0,1,4,0,0.75,0,0,0,0,0,0,0.25,0,-999
D2,rand,-0.18181819,29,6.1841555,2.5237603,3.9812613,35.709545,30.842695,33.066895,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0.28622222
D2,rand,-0.84615386,0,4.6128902,0.9903363,3.0225716,36.054012,32.907009,34.459579,1,1,2,0,0,0,0,0,4,0,0.25,0.25,0.5,0,0,0,0,0,0,-999
D2,rand,-0.5714286,0,7.8144245,3.2077072,4.9355874,35.051224,28.407896,32.46027,3,1,0,0,0,0,0,0,4,0,0.75,0.25,0,0,0,0,0,0,0,-999
D2,rand,-0.52352941,5,11.110448,2.2325058,6.6000614,35.528526,26.400152,31.402784,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,0
D2,rand,-2.3656156,0,9.292429,1.3180733,4.9940619,34.883919,29.208977,32.581463,1,0,0,0,0,0,4,0,5,0,0.2,0,0,0,0,0,0.8,0,0,-999
D2,rand,-1.1727272,0,6.9382911,2.14662,4.3919253,36.06123,32.11845,34.196392,0,1,1,0,0,0,2,1,5,0,0,0.2,0.2,0,0,0,0.4,0.2,0,-999
D2,rand,-0.88333333,4,11.851222,2.4247477,6.0946383,38.049675,29.032034,31.994457,1,2,2,0,0,0,0,0,5,0,0.2,0.4,0.4,0,0,0,0,0,0,1.7173333
D2,rand,-0.32727271,0,8.7266769,3.1185455,5.3604841,34.561634,28.295527,32.130295,2,0,1,0,0,0,0,1,4,0,0.5,0,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.39890063,1,13.453571,2.3885822,7.8152933,38.293194,26.400152,32.508446,2,0,2,0,1,0,0,0,5,0,0.4,0,0.4,0,0.2,0,0,0,0,0
D2,rand,-0.175,4,10.551509,1.510492,5.5076919,35.448414,29.012413,31.510796,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,1,4.7703705
D2,rand,-0.16666667,0,9.7092447,1.5955582,6.0339303,38.758163,29.62479,33.458305,1,1,1,0,0,0,2,0,5,0,0.2,0.2,0.2,0,0,0,0.4,0,0,-999
D2,rand,-0.62307692,0,12.315279,2.241586,7.3796005,38.200626,27.746532,33.495544,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,-999
D2,rand,-0.66666669,0,4.1134791,0.80695289,2.7205753,32.004459,28.006779,29.872852,1,0,1,0,0,0,0,2,4,0,0.25,0,0.25,0,0,0,0,0.5,0,-999
D2,rand,-2.6879542,0,9.0905914,1.0734938,4.3812599,37.601364,29.741117,33.136032,0,1,4,0,0,0,0,0,5,0,0,0.2,0.8,0,0,0,0,0,0,-999
D2,rand,-0.19090909,0,11.436855,2.2356036,6.4564843,38.758163,29.252062,34.451508,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,-999
D2,rand,-0.33076924,0,9.1409369,2.4269021,5.2285309,36.548244,29.457129,33.158138,1,0,3,0,0,0,0,1,5,0,0.2,0,0.6,0,0,0,0,0.2,0,-999
D2,rand,-2.2288766,0,12.092755,2.2301078,7.1599021,40.19783,29.42004,34.333363,0,1,2,0,1,0,0,1,5,0,0,0.2,0.4,0,0.2,0,0,0.2,0,-999
D2,rand,-1.0700001,3,7.8605714,0.74719542,3.9722793,40.091602,33.918819,35.658463,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,0
D2,rand,-3.9631708,0,11.493625,2.038173,5.3957925,36.688923,27.015545,33.411682,1,1,2,0,1,0,0,0,5,0,0.2,0.2,0.4,0,0.2,0,0,0,0,-999
D2,rand,-1.8479155,0,15.135492,1.4180088,8.6293335,42.019684,29.929834,35.565331,1,0,1,0,1,0,0,2,5,0,0.2,0,0.2,0,0.2,0,0,0.4,0,-999
D2,rand,-0.71666664,0,13.828116,1.320905,7.9816551,41.467884,33.33791,38.114029,0,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0,1,0,0,-999
D2,rand,-2.3941507,1,4.2842078,1.4991992,2.5618389,36.585026,32.462425,34.538387,3,0,0,0,2,0,0,0,5,0,0.6,0,0,0,0.4,0,0,0,0,0
D2,rand,-0.67000002,1,15.839891,2.3380497,9.0620995,44.190197,30.146095,39.022697,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,0
D2,rand,-0.35714287,8,6.6357961,2.1899526,4.0892377,40.521481,33.95866,36.247707,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.3888889,7,4.1881595,1.1666585,2.6620431,38.207619,34.642544,35.651665,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.21538462,1,11.437911,1.2306433,5.5494432,39.978256,29.673077,35.575974,2,0,2,0,0,0,0,1,5,0,0.4,0,0.4,0,0,0,0,0.2,0,0
D2,rand,-4.9963593,0,2.1877134,2.1877134,2.1877134,34.264301,32.323975,33.294136,0,0,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,0,-999
D2,rand,-3.7674639,0,16.552877,1.4221853,9.6865616,42.720253,27.48941,34.414009,1,0,1,0,1,0,2,0,5,0,0.2,0,0.2,0,0.2,0,0.4,0,0,-999
D2,rand,-1.8854187,5,7.325675,2.4247477,4.3517942,35.855202,29.032034,31.229214,0,1,3,0,1,0,0,0,5,0,0,0.2,0.6,0,0.2,0,0,0,0,0
D2,rand,-1.3384615,0,13.814297,1.4221853,8.6985006,39.238785,27.48941,33.83387,1,2,2,0,0,0,0,0,5,0,0.2,0.4,0.4,0,0,0,0,0,0,-999
D2,rand,-0.41538462,0,10.576494,1.1773806,6.4624605,38.233829,33.767517,36.096596,0,1,1,0,0,0,2,1,5,0,0,0.2,0.2,0,0,0,0.4,0.2,0,-999
D2,rand,-0.13333334,0,3.88587,2.3628883,2.7552757,37.650841,34.961121,35.935143,4,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,-999
D2,rand,-0.13333334,0,11.78743,1.1033975,7.9546137,40.721313,29.130566,34.408363,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,-999
D2,rand,-0.11818182,0,16.306004,1.5302578,7.8427124,45.274994,29.646276,34.687016,4,0,0,0,0,0,1,0,5,0,0.8,0,0,0,0,0,0.2,0,0,-999
D2,rand,-0.32857144,0,#NAME?,Inf,NaN,37.030754,37.030754,37.030754,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-999
D2,rand,-0.25999999,0,10.806394,5.7379904,7.9607816,40.19783,32.526051,35.81007,1,0,2,0,0,0,0,0,3,0,0.333333333,0,0.666666667,0,0,0,0,0,0,-999
D2,rand,-0.42857143,0,11.492981,2.241586,7.3522835,40.71529,29.292948,36.411987,0,1,1,0,0,0,0,2,4,0,0,0.25,0.25,0,0,0,0,0.5,0,-999
D2,rand,-1.8574301,0,6.900722,2.2314053,4.227973,33.53846,27.096954,29.877655,2,0,0,0,0,0,2,0,4,0,0.5,0,0,0,0,0,0.5,0,0,-999
D2,rand,-0.34049502,0,3.556679,0.98637748,2.1795158,35.665947,34.642544,35.108208,3,0,0,0,2,0,0,0,5,0,0.6,0,0,0,0.4,0,0,0,0,-999
D2,rand,-0.55384618,0,13.524146,2.2364824,7.288969,40.550541,28.675142,35.674965,1,1,1,0,0,0,0,2,5,0,0.2,0.2,0.2,0,0,0,0,0.4,0,-999
D2,rand,-0.75,0,6.2179298,6.2179298,6.2179298,38.992702,38.71093,38.851818,0,0,1,0,0,0,0,1,2,0,0,0,0.5,0,0,0,0,0.5,0,-999
D2,rand,-0.93297321,0,2.3207781,0.56502122,1.3754394,31.44026,30.003922,30.513916,4,0,0,0,1,0,0,0,5,0,0.8,0,0,0,0.2,0,0,0,0,-999
D2,rand,-0.42500001,0,10.457126,1.8487158,5.5557036,37.925369,27.505104,31.009432,2,0,2,0,0,0,0,1,5,0,0.4,0,0.4,0,0,0,0,0.2,0,-999
D2,rand,-0.44999999,0,12.51193,2.2023163,6.9585619,37.969467,26.75326,31.25745,0,0,1,0,0,0,4,0,5,0,0,0,0.2,0,0,0,0.8,0,0,-999
D2,rand,-0.56666666,1,5.0199952,1.8137175,3.2124739,33.956482,29.727144,32.47504,2,0,1,0,0,0,2,0,5,0,0.4,0,0.2,0,0,0,0.4,0,0,0
D2,rand,-2.9676256,0,6.4587617,2.1830928,4.744782,40.19783,34.047104,36.981689,0,0,1,0,2,1,0,1,5,0,0,0,0.2,0,0.4,0.2,0,0.2,0,-999
D2,rand,-1.2181818,34,6.7499757,1.6321875,4.0226479,36.329231,32.830074,34.724297,2,2,1,0,0,0,0,0,5,0,0.4,0.4,0.2,0,0,0,0,0,0,1.1008548
D2,rand,-0.95555556,0,5.4598646,1.4464488,3.5325198,34.751904,30.093143,32.086864,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-2.5692339,0,7.0790448,2.2079134,4.1005573,30.723858,24.915276,28.231253,2,0,0,0,3,0,0,0,5,0,0.4,0,0,0,0.6,0,0,0,0,-999
D2,rand,-1.8828187,11,9.9223366,2.240145,6.070056,39.995564,32.708263,35.750629,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,1.84
D2,rand,-0.93333334,0,16.846449,2.2401006,8.9447851,44.489338,30.093143,36.961788,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,-999
D2,rand,-0.39411765,0,13.275623,2.4286764,6.7148733,37.269516,26.804802,34.310226,0,1,1,0,1,0,2,0,5,0,0,0.2,0.2,0,0.2,0,0.4,0,0,-999
D2,rand,-0.98000002,3,10.47255,2.3908198,6.2038569,41.044231,31.966059,35.369053,2,0,2,0,0,0,0,1,5,0,0.4,0,0.4,0,0,0,0,0.2,0,0
D2,rand,-0.54894394,0,6.8762078,6.8762078,6.8762078,37.41655,31.268787,34.34267,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0.5,0,0,0.5,0,-999
D2,rand,-2.5135646,0,6.8277698,1.9348873,3.9852185,35.771591,30.166054,32.878315,0,1,2,0,2,0,0,0,5,0,0,0.2,0.4,0,0.4,0,0,0,0,-999
D2,rand,-1.0714285,0,5.9232521,1.5916812,4.006856,38.381668,34.222649,35.912159,2,1,0,0,0,0,0,1,4,0,0.5,0.25,0,0,0,0,0,0.25,0,-999
D2,rand,-0.28260869,1,4.1606236,0.97297633,2.5370355,32.360027,28.803307,30.600386,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.13571429,13,10.757156,1.5302578,5.5480413,38.940594,29.646276,33.42379,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-0.25333333,0,5.9403496,1.7702081,4.1881328,36.141663,32.28828,34.827984,1,0,2,0,0,0,0,0,3,0,0.333333333,0,0.666666667,0,0,0,0,0,0,-999
D2,rand,-0.14615385,0,12.364544,2.2356036,7.0445452,40.464638,28.185543,36.75061,2,1,1,0,0,0,0,1,5,0,0.4,0.2,0.2,0,0,0,0,0.2,0,-999
D2,rand,-0.20833333,7,3.2643354,1.1649356,2.3776364,36.284611,33.867203,35.233452,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.87595046,0,10.612256,2.1850698,6.7318525,38.032242,31.619308,34.313686,0,0,2,0,0,0,2,1,5,0,0,0,0.4,0,0,0,0.4,0.2,0,-999
D2,rand,-1.0444444,0,10.606595,2.2592702,7.4334278,37.149979,29.252062,33.835381,0,1,1,0,0,0,0,1,3,0,0,0.333333333,0.333333333,0,0,0,0,0.333333333,0,-999
D2,rand,-0.66166472,127,5.1696258,1.4497151,2.8832707,35.051224,32.042282,33.364235,3,0,1,0,1,0,0,0,5,0,0.6,0,0.2,0,0.2,0,0,0,0,1.2183784
D2,rand,-2.7878573,1,9.5816622,2.203038,5.5612602,37.149979,28.675142,33.595745,1,1,1,0,1,0,1,0,5,0,0.2,0.2,0.2,0,0.2,0,0.2,0,0,0
D2,rand,-0.66000003,0,9.579401,2.2079134,5.4847956,34.846462,26.933765,30.078131,0,0,0,0,2,0,0,2,4,0,0,0,0,0,0.5,0,0,0.5,0,-999
D2,rand,-0.17272727,18,7.275661,1.0713141,3.6793537,34.882713,32.190121,33.294563,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.45192984
D2,rand,-0.12727273,7,12.93224,1.5302672,6.5552239,40.805847,28.448917,32.640301,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0
D2,rand,-2.5313506,2,11.784182,2.6112204,8.6150084,41.294884,30.678062,37.974426,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0
D2,rand,-0.95714283,16,4.66225,1.6714463,3.4839983,35.082848,31.261135,33.553596,3,1,0,0,0,0,0,1,5,0,0.6,0.2,0,0,0,0,0,0.2,0,0.95407408
D2,rand,-2.5434926,18,5.665678,1.9653369,3.9253578,35.404659,30.095785,33.44281,3,0,1,0,0,0,0,1,5,0,0.6,0,0.2,0,0,0,0,0.2,0,0
D2,rand,-0.13636364,6,13.529902,1.5302672,9.0154896,42.451389,29.551117,36.012962,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-0.68181819,28,6.6087089,1.0752312,4.0258865,35.675232,29.64411,32.454826,4,1,0,0,0,0,0,0,5,0,0.8,0.2,0,0,0,0,0,0,0,1.0733334
D2,rand,-0.89999998,3,9.0395422,0.84714639,5.0031929,33.333572,25.199242,30.390484,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0
D2,rand,-2.7139447,15,8.6326532,1.5311202,5.0406208,35.180256,28.006779,32.351727,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0.53666669
D2,rand,-2.8268962,0,13.718388,3.88587,7.4679193,37.650841,24.915276,31.935558,2,0,0,0,1,0,0,2,5,0,0.4,0,0,0,0.2,0,0,0.4,0,-999
D2,rand,-0.91538459,0,10.41409,1.3197364,6.920341,38.200626,33.78418,36.102753,0,1,2,0,0,0,2,0,5,0,0,0.2,0.4,0,0,0,0.4,0,0,-999
D2,rand,-0.16111112,6,4.3687949,0.65530604,2.8515613,30.505215,28.351967,29.288275,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,1.2266667
D2,rand,-1.1709332,0,12.998328,2.2326062,6.2693324,45.274994,32.725368,37.371681,0,1,1,0,2,0,1,0,5,0,0,0.2,0.2,0,0.4,0,0.2,0,0,-999
D2,rand,-2.2513332,0,9.8835793,1.8639274,4.9220185,34.698727,28.139435,30.484484,0,1,1,0,3,0,0,0,5,0,0,0.2,0.2,0,0.6,0,0,0,0,-999
D2,rand,-1.8084822,0,5.0526786,2.1804428,3.6245871,38.126717,33.413342,35.125164,0,0,1,0,2,0,0,1,4,0,0,0,0.25,0,0.5,0,0,0.25,0,-999
D2,rand,-0.21666667,0,5.5626369,1.8614806,3.7567899,37.977596,37.234379,37.639008,2,0,0,0,0,0,0,1,3,0,0.666666667,0,0,0,0,0,0,0.333333333,0,-999
D2,rand,-1.9295433,0,10.448355,0.8617714,4.7820711,38.049675,29.332611,31.6047,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,-999
D2,rand,-0.59285712,9,10.266258,1.5312272,4.9651685,39.14695,29.727144,35.001732,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0
D2,rand,-4.3190002,0,8.5970135,2.2325246,5.0163584,38.032242,30.190609,33.846519,0,0,1,0,2,0,0,1,4,0,0,0,0.25,0,0.5,0,0,0.25,0,-999
D2,rand,-0.42142856,0,10.061643,0.74062473,5.1184602,36.27499,28.209372,34.034161,1,1,2,0,0,0,1,0,5,0,0.2,0.2,0.4,0,0,0,0.2,0,0,-999
D2,rand,-0.75,34,7.5630288,2.2343485,4.3717279,38.358154,34.07214,35.685612,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0.24533333
D2,rand,-0.36000001,8,10.766993,1.4682047,5.555716,38.940594,32.220852,35.625839,3,0,2,0,0,0,0,0,5,0,0.6,0,0.4,0,0,0,0,0,0,0
D2,rand,-2.1062636,0,#NAME?,Inf,NaN,32.419613,32.419613,32.419613,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,-999
D2,rand,-1.3272728,1,6.7413521,0.79219884,3.3413687,33.204929,27.505104,30.402992,2,2,1,0,0,0,0,0,5,0,0.4,0.4,0.2,0,0,0,0,0,0,0
D2,rand,-1.3,0,8.643589,2.4567263,5.094336,39.831028,34.125782,36.110275,0,2,1,0,0,0,0,1,4,0,0,0.5,0.25,0,0,0,0,0.25,0,-999
D2,rand,-1.0833334,0,9.4814053,1.799885,5.5054584,37.207542,30.2124,33.715778,1,1,2,0,0,0,1,0,5,0,0.2,0.2,0.4,0,0,0,0.2,0,0,-999
D2,rand,-0.69565547,44,5.0241575,0.88011706,3.1134212,34.736843,30.335506,32.383816,3,0,0,0,1,0,0,1,5,0,0.6,0,0,0,0.2,0,0,0.2,0,0.19081481
D2,rand,-0.58528453,4,6.8102918,2.4625835,3.9318812,35.566143,29.292948,33.180725,1,1,1,0,1,0,0,1,5,0,0.2,0.2,0.2,0,0.2,0,0,0.2,0,0
D2,rand,-1.6022978,0,14.525534,2.4138088,8.2703419,39.840363,27.505104,34.668121,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,-999
D2,rand,-1.0769231,0,6.7886186,2.7932096,5.2028351,35.954151,29.963732,33.872875,2,0,0,0,0,0,0,1,3,0,0.666666667,0,0,0,0,0,0,0.333333333,0,-999
D2,rand,-2.5557156,0,10.709867,1.1151515,5.0309558,36.663506,27.735151,33.752968,0,1,2,0,0,0,1,1,5,0,0,0.2,0.4,0,0,0,0.2,0.2,0,-999
D2,rand,-1.6449552,0,6.6926107,0.96847248,3.2285547,34.846462,29.292948,31.590855,0,1,0,0,2,0,0,2,5,0,0,0.2,0,0,0.4,0,0,0.4,0,-999
D2,rand,-3.0124898,0,11.698644,2.2359433,5.9137201,40.482044,32.81657,35.267452,1,1,3,0,0,0,0,0,5,0,0.2,0.2,0.6,0,0,0,0,0,0,-999
D2,rand,-0.44444445,0,9.1680984,2.2045631,5.4217725,40.792835,32.830074,35.771305,0,1,3,0,0,0,0,1,5,0,0,0.2,0.6,0,0,0,0,0.2,0,-999
D2,rand,-0.66666669,2,10.66682,1.1728146,5.409256,36.663506,27.514772,33.472118,2,1,2,0,0,0,0,0,5,0,0.4,0.2,0.4,0,0,0,0,0,0,0
D2,rand,-2.4183722,0,7.9956641,1.3056695,4.5576262,35.859318,29.356289,32.648262,1,0,2,0,0,0,2,0,5,0,0.2,0,0.4,0,0,0,0.4,0,0,-999
D2,rand,-0.2,0,12.763826,0.56232464,5.9487791,39.037491,28.276413,32.030586,0,0,1,0,0,1,3,0,5,0,0,0,0.2,0,0,0.2,0.6,0,0,-999
D2,rand,-0.96666664,0,11.499281,1.7334039,6.472693,36.070393,26.691652,29.453411,1,1,1,0,0,0,0,1,4,0,0.25,0.25,0.25,0,0,0,0,0.25,0,-999
D2,rand,-0.6817928,158,4.2890959,1.388146,2.7509639,36.284611,32.042282,34.265957,4,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1.3702128
D2,rand,-0.77777779,0,12.821235,2.1971824,6.3740249,38.837296,29.566519,35.069622,2,1,1,0,0,0,1,0,5,0,0.4,0.2,0.2,0,0,0,0.2,0,0,-999
D2,rand,-3.120723,45,6.9418674,2.0325296,3.9960244,39.238785,35.07877,37.217686,1,2,1,0,0,1,0,0,5,0,0.2,0.4,0.2,0,0,0.2,0,0,0,0
D2,rand,-0.16,81,5.1780653,2.3336697,3.3314309,35.579197,31.440622,33.418587,4,0,1,0,0,0,0,0,5,0,0.8,0,0.2,0,0,0,0,0,0,0.30666667
D2,rand,-1.4615384,0,16.391851,1.3216112,7.8683643,45.274994,29.551117,34.55315,2,1,1,0,0,0,1,0,5,0,0.4,0.2,0.2,0,0,0,0.2,0,0,-999
D2,rand,-0.47142857,0,14.734611,1.543519,8.0865822,37.665714,24.915276,33.007675,2,0,0,0,1,0,0,1,4,0,0.5,0,0,0,0.25,0,0,0.25,0,-999
D2,rand,-4.118835,3,11.866646,2.5312545,6.3096333,37.130318,28.351967,32.346207,2,1,1,0,1,0,0,0,5,0,0.4,0.2,0.2,0,0.2,0,0,0,1,2.1466668
D2,rand,-2.6442742,0,14.275352,1.9872195,6.636621,39.638786,26.899172,30.988075,3,0,1,0,1,0,0,0,5,0,0.6,0,0.2,0,0.2,0,0,0,0,-999
D2,rand,-2.7199402,40,7.0449734,1.8797963,3.8784077,36.97065,30.785751,33.271313,3,0,0,0,1,0,0,1,5,0,0.6,0,0,0,0.2,0,0,0.2,0,0.59906977
D2,rand,-0.9818182,0,11.202787,2.234061,6.5118728,36.688923,28.566978,32.821712,1,2,1,0,0,0,0,0,4,0,0.25,0.5,0.25,0,0,0,0,0,0,-999
D2,rand,-2.4882925,5,8.8011589,1.5303203,4.7065277,35.56459,29.165495,31.785599,3,1,1,0,0,0,0,0,5,0,0.6,0.2,0.2,0,0,0,0,0,0,0
D2,rand,-2.072907,2,7.9160447,2.198729,4.6805263,35.171299,28.407896,32.007198,2,1,0,0,2,0,0,0,5,0,0.4,0.2,0,0,0.4,0,0,0,0,0
D2,rand,-0.11428571,42,9.9742489,2.5184536,5.6748657,36.284611,28.072304,32.618176,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1.0733334
D2,rand,-0.43888888,3,10.693249,2.8209422,5.7007375,39.959953,31.261135,34.660858,3,1,0,0,0,0,0,1,5,0,0.6,0.2,0,0,0,0,0,0.2,0,0
D2,rand,-0.47857141,2,13.485687,1.5319951,6.7878737,38.099957,28.50856,31.861977,4,0,0,0,0,0,0,1,5,0,0.8,0,0,0,0,0,0,0.2,0,0
D2,rand,-2.0134034,0,7.9058261,2.0926461,4.3802056,33.266819,27.507626,30.520996,2,0,0,0,2,0,0,0,4,0,0.5,0,0,0,0.5,0,0,0,0,-999
D2,rand,-0.18636364,0,10.689057,1.3192532,7.014957,37.207542,33.767517,34.989136,1,0,1,0,0,0,2,0,4,0,0.25,0,0.25,0,0,0,0.5,0,0,-999
D2,rand,-1.1222222,3,4.8223166,1.1178824,3.234884,38.648407,34.070015,36.108597,0,3,2,0,0,0,0,0,5,0,0,0.6,0.4,0,0,0,0,0,0,0
D2,rand,-2.4747813,0,13.616235,2.4369926,6.8937111,40.091602,29.356289,32.969772,1,1,2,0,1,0,0,0,5,0,0.2,0.2,0.4,0,0.2,0,0,0,0,-999
D2,rand,-0.43333334,0,7.9503989,4.7611775,6.7737756,37.969467,32.360867,34.912743,0,0,1,0,0,0,0,2,3,0,0,0,0.333333333,0,0,0,0,0.666666667,0,-999
D2,rand,-0.60833335,0,7.011065,1.2103753,3.5728559,34.824867,29.332611,31.579784,3,1,0,0,0,0,0,1,5,0,0.6,0.2,0,0,0,0,0,0.2,1,8.5866671
D2,rand,-0.80153894,59,9.3841505,2.3826625,5.612669,36.07259,29.226223,32.792477,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1.3493333
D2,rand,-0.92529017,28,4.4903259,1.4588892,3.0586619,33.99366,30.335506,32.328053,1,1,2,0,1,0,0,0,5,0,0.2,0.2,0.4,0,0.2,0,0,0,0,1.5152941
D2,rand,-2.2983038,0,9.9110327,2.3731871,5.45751,34.415649,26.899172,30.547201,2,0,1,0,0,0,0,2,5,0,0.4,0,0.2,0,0,0,0,0.4,0,-999
D2,rand,-0.52499998,0,9.9136524,9.9136524,9.9136524,39.638786,32.526051,36.082417,1,0,1,0,0,0,0,0,2,0,0.5,0,0.5,0,0,0,0,0,0,-999
D2,rand,-1.0545454,0,8.1715889,2.5004537,5.7374783,41.291084,33.982151,37.109081,0,1,1,0,0,0,0,1,3,0,0,0.333333333,0.333333333,0,0,0,0,0.333333333,0,-999
D2,rand,-0.32777777,0,4.4950485,0.99868566,2.9136763,38.224369,35.39035,37.279121,1,1,2,0,0,0,0,0,4,0,0.25,0.25,0.5,0,0,0,0,0,0,-999
D2,rand,-2.8629441,0,15.463921,2.1920481,8.4623432,41.010883,28.171516,35.399738,2,1,1,0,1,0,0,0,5,0,0.4,0.2,0.2,0,0.2,0,0,0,0,-999
D2,rand,-0.45454547,0,11.7049,1.3834749,7.429244,37.129528,26.804802,32.759167,2,0,0,0,2,0,0,1,5,0,0.4,0,0,0,0.4,0,0,0.2,0,-999
D2,rand,-0.22,0,8.9969788,1.3192532,5.3818908,34.600639,31.498577,33.535473,1,0,0,0,0,0,3,0,4,0,0.25,0,0,0,0,0,0.75,0,0,-999
D2,rand,-2.0999999,0,13.10322,1.8479226,6.0917211,35.56459,24.915276,31.493219,0,2,1,0,1,0,0,1,5,0,0,0.4,0.2,0,0.2,0,0,0.2,0,-999
D2,rand,-0.47499999,6,6.3483815,2.1211724,3.6934266,33.734097,28.014708,30.224556,3,0,0,0,2,0,0,0,5,0,0.6,0,0,0,0.4,0,0,0,0,0
D2,rand,-0.62727273,0,10.152887,1.7838218,5.5929556,39.238785,32.336403,35.524101,3,1,0,0,0,0,0,0,4,0,0.75,0.25,0,0,0,0,0,0,0,-999
D2,rand,-2.5182033,3,4.6550827,1.7403117,3.2191188,34.426449,30.91498,32.890522,1,1,2,0,0,0,0,1,5,0,0.2,0.2,0.4,0,0,0,0,0.2,0,0
